public_food_key,food_name,sheet,is_liquid_sheet,classification,energy_with_dietary_fibre_equated_kj,energy_without_dietary_fibre_equated_kj,moisture_water_g,protein_g,nitrogen_g,fat_total_g,ash_g,total_dietary_fibre_g,alcohol_g,total_sugars_g,added_sugars_g,free_sugars_g,starch_g,available_carbohydrate_without_sugar_alcohols_g,available_carbohydrate_with_sugar_alcohols_g,calcium_ca_mg,iodine_i_ug,iron_fe_mg,magnesium_mg_mg,phosphorus_p_mg,potassium_k_mg,selenium_se_ug,sodium_na_mg,zinc_zn_mg,retinol_preformed_vitamin_a_ug,betacarotene_ug,betacarotene_equivalents_provitamin_a_ug,vitamin_a_retinol_equivalents_ug,thiamin_b1_mg,riboflavin_b2_mg,niacin_b3_mg,niacin_derived_from_tryptophan_mg,niacin_derived_equivalents_mg,pyridoxine_b6_mg,cobalamin_b12_ug,folate_natural_ug,folic_acid_ug,total_folates_ug,dietary_folate_equivalents_ug,vitamin_c_mg,cholecalciferol_d3_ug,ergocalciferol_d2_ug,25hydroxy_cholecalciferol_25oh_d3_ug,25hydroxy_ergocalciferol_25oh_d2_ug,vitamin_d3_equivalents_ug,alpha_tocopherol_mg,vitamin_e_mg,total_saturated_fatty_acids_equated_percentt,total_monounsaturated_fatty_acids_equated_percentt,c182w6_percentt,c183w3_percentt,c205w3_percentt,c225w3_percentt,c226w3_percentt,total_polyunsaturated_fatty_acids_equated_percentt,total_long_chain_omega_3_fatty_acids_equated_percentt,total_trans_fatty_acids_imputed_percentt,total_saturated_fatty_acids_equated_g,total_monounsaturated_fatty_acids_equated_g,c182w6_g,c183w3_g,c205w3_mg,c225w3_mg,c226w3_mg,total_polyunsaturated_fatty_acids_equated_g,total_long_chain_omega_3_fatty_acids_equated_mg,total_trans_fatty_acids_imputed_mg,caffeine_mg,cholesterol_mg,tryptophan_mggn,tryptophan_mg,fructose_g,glucose_g,sucrose_g,maltose_g,lactose_g,chloride_cl_mg,copper_cu_mg,fluoride_f_ug,manganese_mn_mg,sulphur_s_mg,alphacarotene_ug,cryptoxanthin_ug,c10_percentt,c12_percentt,c14_percentt,c15_percentt,c16_percentt,c17_percentt,c18_percentt,c20_percentt,c22_percentt,c24_percentt,c151_percentt,c161_percentt,c171_percentt,c181_percentt,c201_percentt,c221_percentt,c203w3_percentt,c204w6_percentt,c10_g,c12_g,c14_g,c15_g,c16_g,c17_g,c18_g,c20_g,c22_g,c24_g,c151_g,c161_g,c171_g,c181_g,c201_g,c221_g,c203w3_mg,c204w6_mg,galactose_g,chromium_cr_ug,molybdenum_mo_ug,nickel_ni_ug,pantothenic_acid_b5_mg,biotin_b7_ug,c6_percentt,c8_percentt,c6_g,c8_g,citric_acid_g,lactic_acid_g,malic_acid_g,quinic_acid_g,c4_percentt,c141_percentt,c241_percentt,c183w6_percentt,c202w6_percentt,c203w6_percentt,c224w6_percentt,c4_g,c141_g,c241_g,c183w6_mg,c202w6_mg,c203w6_mg,c224w6_mg,dextrin_g,alanine_mggn,arginine_mggn,aspartic_acid_mggn,cystine_plus_cysteine_mggn,glutamic_acid_mggn,glycine_mggn,histidine_mggn,isoleucine_mggn,leucine_mggn,lysine_mggn,methionine_mggn,phenylalanine_mggn,proline_mggn,serine_mggn,threonine_mggn,tyrosine_mggn,valine_mggn,alanine_mg,arginine_mg,aspartic_acid_mg,cystine_plus_cysteine_mg,glutamic_acid_mg,glycine_mg,histidine_mg,isoleucine_mg,leucine_mg,lysine_mg,methionine_mg,phenylalanine_mg,proline_mg,serine_mg,threonine_mg,tyrosine_mg,valine_mg,maltotrios_g,maltodextrin_g,acetic_acid_g,succinic_acid_g,tartaric_acid_g,aluminium_al_ug,antimony_sb_ug,arsenic_as_ug,cadmium_cd_ug,lead_pb_ug,mercury_hg_ug,tin_sn_ug,beta_tocopherol_mg,delta_tocopherol_mg,gamma_tocopherol_mg,propionic_acid_g,c221w11_percentt,c184w3_percentt,c222w6_percentt,c221w11_mg,c184w3_mg,c222w6_mg,oxalic_acid_g,xanthophyl_ug,cobalt_co_ug,resistant_starch_g,c11_percentt,c13_percentt,c21_percentt,c23_percentt,c11_g,c13_g,c21_g,c23_g,c19_percentt,c19_g,total_undifferentiated_fatty_acids_percentt,total_undifferentiated_fatty_acids_mass_basis_basis_mg,alpha_tocotrienol_mg,beta_tocotrienol_mg,delta_tocotrienol_mg,gamma_tocotrienol_mg,inulin_g,lutein_ug,lycopene_ug,raffinose_g,stachyose_g,sorbitol_g,shikimic_acid_g,mannitol_g,c204_percentt,c204_g,oligosaccharides_g,glycogen_g,c121_percentt,c162w4_percentt,c163_percentt,c183w4_percentt,c184w1_percentt,c202_percentt,c203_percentt,c204w3_percentt,c215w3_percentt,c222_percentt,c225w6_percentt,c121_g,c162w4_mg,c163_g,c183w4_g,c184w1_g,c202_mg,c203_mg,c204w3_mg,c215w3_g,c222_g,c225w6_g,c122_percentt,c122_g,glycerol_g,erythritol_g,maltitol_g,xylitol_g,polydextrose_g,fumaric_acid_g
F008461,"Soft drink, tonic water, intense sweetened or diet",All solids & liquids per 100g,True,11502.0,1.0,1.0,99.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.01,0.0,0.0,0.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008474,"Sorghum, grain, uncooked",All solids & liquids per 100g,True,12101.0,1465.0,1389.0,12.2,8.2,1.37,3.6,1.3,8.6,0.0,1.2,0.0,0.0,64.7,65.8,65.8,10.0,1.0,2.25,124.0,273.0,363.0,15.5,1.0,1.35,0.0,0.0,0.0,0.0,0.4,0.025,4.05,1.74,5.79,0.1,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,14.1,33.75,48.6,2.1,0.0,0.0,0.0,50.75,0.0,0.0,0.36,0.86,1.24,0.05,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,73.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008508,"Soup, broth style, with meat & noodles, instant dry mix",All solids & liquids per 100g,True,21201.0,1520.0,1502.0,4.9,10.8,1.82,6.3,14.2,2.2,0.0,6.0,1.3,1.3,58.1,64.1,64.1,43.0,15.0,1.5,32.0,150.0,98.0,11.0,4536.0,0.7,17.0,230.0,257.0,60.0,0.06,0.055,0.6,1.91,2.51,0.14,0.1,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,18.7,64.5,15.3,1.1,0.0,0.0,0.0,16.4,0.0,0.3,1.12,3.86,0.92,0.06,0.0,0.0,0.0,0.98,0.0,17.96,0.0,10.0,65.0,112.0,0.0,0.7,3.7,1.6,0.0,7760.0,0.19,90.0,0.705,90.0,55.0,0.0,0.0,0.0,0.3,0.0,13.5,0.0,4.1,0.2,0.6,0.0,0.0,2.3,0.0,61.8,0.4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.81,0.0,0.24,0.01,0.04,0.0,0.0,0.14,0.0,3.7,0.02,0.0,0.0,0.0,0.0,,,,0.36,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,0.0,0.2,0.3,,,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008509,"Soup, broth style, with meat, instant dry mix",All solids & liquids per 100g,True,21201.0,1350.0,1316.0,5.2,4.8,0.77,3.3,16.2,4.3,0.0,5.7,2.9,2.9,60.0,65.7,65.7,74.0,5.0,0.74,12.0,161.0,16.0,3.9,5020.0,0.3,2.0,33.0,33.0,8.0,0.05,0.05,0.0,0.85,0.85,0.99,0.1,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.86,51.5,39.8,8.6,0.1,0.0,0.0,0.0,8.7,0.0,1.9,1.61,1.25,0.27,0.0,0.0,0.0,0.0,0.27,0.0,59.56,0.0,4.0,65.0,50.0,0.0,1.4,0.0,3.4,0.9,11100.0,0.045,0.0,0.17,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.18,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.2,0.6,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008513,"Soup, chicken & noodle, cup of soup, prepared from instant dry mix with water",All solids & liquids per 100g,True,21301.0,79.0,76.0,94.6,0.7,0.12,0.2,1.1,0.3,0.0,0.4,0.1,0.1,3.1,3.4,3.4,5.0,5.7,0.1,4.0,7.0,11.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.12,0.12,0.01,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,41.9,41.7,16.4,0.0,0.0,0.0,0.0,16.4,0.0,1.9,0.07,0.07,0.03,0.0,0.0,0.0,0.0,0.03,0.0,3.07,0.0,1.0,65.0,7.0,0.0,0.0,0.3,0.0,0.0,630.0,0.0,2.0,0.05,7.0,0.0,0.0,0.0,1.3,,0.0,35.8,0.2,4.6,0.0,0.0,0.0,0.0,1.9,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008571,"Soup, cream variety, instant dry mix",All solids & liquids per 100g,True,21202.0,1628.0,1576.0,5.0,5.3,0.85,13.2,12.4,6.5,0.0,8.1,0.6,0.6,51.0,59.1,59.1,42.0,10.0,0.83,14.0,214.0,339.0,3.6,4230.0,0.38,2.0,312.0,342.0,59.0,0.08,0.17,0.0,1.17,1.17,0.31,0.1,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.15,46.7,38.6,13.4,0.5,0.0,0.0,0.0,13.9,0.0,1.0,5.89,4.87,1.69,0.06,0.0,0.0,0.0,1.75,0.0,126.19,0.0,3.0,81.0,69.0,0.0,1.7,0.9,2.6,2.9,6700.0,0.073,0.0,0.17,,60.0,0.0,0.1,0.5,1.2,0.0,39.2,0.1,5.5,0.0,0.0,0.0,,0.7,0.0,37.3,0.6,0.0,0.0,0.0,0.01,0.06,0.15,0.0,4.95,0.01,0.69,0.0,0.0,0.0,,0.09,0.0,4.71,0.08,0.0,0.0,0.0,0.0,,,,0.47,6.9,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.4,1.5,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008661,"Soup, vegetable & noodle, instant dry mix",All solids & liquids per 100g,True,21202.0,1514.0,1483.0,5.4,8.7,1.39,6.3,7.4,3.9,0.0,16.0,11.9,11.9,49.5,65.5,65.5,42.0,5.0,1.9,41.0,151.0,15.0,8.6,2030.0,0.75,3.0,172.0,214.0,38.0,0.2,0.0,0.0,1.54,1.54,0.18,0.2,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.46,43.0,35.2,20.3,0.9,0.0,0.0,0.0,21.2,0.0,1.9,2.59,2.12,1.22,0.05,0.0,0.0,0.0,1.28,0.0,114.43,0.0,3.0,65.0,90.0,0.0,2.8,11.7,1.5,0.0,5000.0,0.22,0.0,0.6,,0.0,83.0,0.0,0.7,1.1,0.0,35.8,0.1,5.3,0.0,0.0,0.0,,1.0,0.0,34.0,0.2,0.0,0.0,0.0,0.0,0.04,0.07,0.0,2.16,0.01,0.32,0.0,0.0,0.0,,0.06,0.0,2.05,0.01,0.0,0.0,0.0,0.0,,,,0.29,,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,0.1,0.0,0.1,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008670,"Soup, vegetable, instant dry mix",All solids & liquids per 100g,True,21202.0,1201.0,1175.0,4.7,6.7,1.07,2.1,24.0,3.3,0.0,10.3,1.4,1.4,28.0,58.3,58.3,108.0,10.0,1.1,36.0,217.0,22.0,7.4,7130.0,0.57,24.0,660.0,672.0,136.0,0.17,0.1,0.0,1.18,1.18,0.62,0.2,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.33,45.7,37.28,10.7,1.0,0.2,0.0,0.0,11.93,0.2,5.4,0.91,0.74,0.21,0.02,3.99,0.0,0.0,0.24,3.99,107.73,0.0,3.0,65.0,70.0,0.0,1.1,8.8,0.4,0.0,11400.0,0.15,0.0,0.35,,0.0,23.0,0.0,0.5,1.2,0.2,32.6,0.3,10.8,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.01,0.02,0.0,0.65,0.0,0.22,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.49,,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,0.0,0.1,0.3,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008704,"Soy beverage, reduced fat (1% fat), added Ca & vitamins A, B1, B2 & B12",All solids & liquids per 100g,True,20104.0,187.0,182.0,88.2,3.0,0.53,0.9,0.9,0.6,0.0,1.7,1.1,1.1,2.8,5.7,5.7,115.0,1.3,0.46,13.0,71.0,189.0,0.7,45.0,0.14,80.0,0.0,0.0,80.0,0.04,0.41,0.0,0.59,0.59,0.03,0.9,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.12,17.4,22.4,58.4,1.6,0.0,0.0,0.0,60.0,0.0,0.9,0.14,0.18,0.48,0.01,0.0,0.0,0.0,0.5,0.0,7.45,0.0,0.0,65.0,34.0,0.0,0.0,1.7,0.0,0.0,82.0,0.063,,0.082,,0.0,,0.0,0.0,0.2,0.0,9.6,0.0,6.7,0.0,0.6,0.3,,0.1,0.0,22.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.0,0.0,0.0,,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.6,4.1,20.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,72.7,,0.5,0.5,0.5,0.5,,0.0,0.0,0.2,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008719,"Soy beverage, regular fat (3% fat), added Ca",All solids & liquids per 100g,True,20102.0,246.0,241.0,87.3,3.7,0.65,2.7,0.6,0.6,0.0,2.6,1.7,1.7,0.8,4.6,4.6,115.0,1.3,0.47,21.0,69.0,191.0,0.7,44.0,0.15,7.0,0.0,0.0,7.0,0.02,0.03,0.0,0.72,0.72,0.03,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.12,17.4,22.4,58.4,1.6,0.0,0.0,0.0,60.0,0.0,0.9,0.43,0.56,1.45,0.04,0.0,0.0,0.0,1.49,0.0,22.36,0.0,0.0,65.0,42.0,0.0,0.1,1.2,1.3,0.0,82.0,0.068,34.0,0.087,22.0,0.0,0.0,0.0,0.0,0.2,0.0,9.6,0.0,6.7,0.0,0.6,0.3,,0.1,0.0,22.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.17,0.0,0.01,0.01,,0.0,0.0,0.55,0.0,0.0,0.0,0.0,,0.5,4.1,20.0,0.0,2.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,75.0,,0.4,0.4,0.5,0.5,,0.0,0.0,0.2,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008720,"Soy beverage, regular fat (3% fat), added Ca & vitamins A, B1, B2 & B12",All solids & liquids per 100g,True,20102.0,257.0,252.0,87.3,4.4,0.71,2.7,0.6,0.6,0.0,2.6,1.7,1.7,0.8,4.6,4.6,115.0,1.3,0.47,21.0,69.0,191.0,0.7,44.0,0.15,80.0,0.0,0.0,80.0,0.04,0.41,0.0,0.85,0.85,0.0,0.9,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.12,17.4,22.4,58.4,1.6,0.0,0.0,0.0,60.0,0.0,0.9,0.43,0.56,1.45,0.04,0.0,0.0,0.0,1.49,0.0,22.36,0.0,0.0,65.0,50.0,0.0,0.1,1.2,1.3,0.0,82.0,0.068,34.0,0.087,22.0,0.0,0.0,0.0,0.0,0.2,0.0,9.6,0.0,6.7,0.0,0.6,0.3,,0.1,0.0,22.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.17,0.0,0.01,0.01,,0.0,0.0,0.55,0.0,0.0,0.0,0.0,,0.5,4.1,20.0,0.0,2.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,75.0,,0.4,0.4,0.5,0.5,,0.0,0.0,0.2,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008721,"Soy beverage, regular fat (3% fat), unfortified",All solids & liquids per 100g,True,20101.0,246.0,241.0,87.3,3.7,0.65,2.7,0.6,0.6,0.0,2.6,1.7,1.7,0.8,4.6,4.6,13.0,1.3,0.47,21.0,69.0,191.0,0.7,44.0,0.15,7.0,0.0,0.0,7.0,0.02,0.03,0.0,0.72,0.72,0.03,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.12,17.4,22.4,58.4,1.6,0.0,0.0,0.0,60.0,0.0,0.9,0.43,0.56,1.45,0.04,0.0,0.0,0.0,1.49,0.0,22.36,0.0,0.0,65.0,42.0,0.0,0.1,1.2,1.3,0.0,82.0,0.068,34.0,0.087,22.0,0.0,0.0,0.0,0.0,0.2,0.0,9.6,0.0,6.7,0.0,0.6,0.3,,0.1,0.0,22.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.17,0.0,0.01,0.01,,0.0,0.0,0.55,0.0,0.0,0.0,0.0,,0.5,4.1,20.0,0.0,2.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,75.0,,0.4,0.4,0.5,0.5,,0.0,0.0,0.2,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008737,"Spaghetti in tomato & cheese sauce, canned",All solids & liquids per 100g,True,13509.0,227.0,220.0,82.3,2.5,0.4,0.0,1.2,0.8,0.0,4.0,3.5,3.5,6.7,10.7,10.7,9.0,2.3,0.3,6.0,24.0,90.0,1.7,330.0,0.2,0.0,15.0,15.0,2.0,0.03,0.0,0.0,0.32,0.32,0.03,0.0,115.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,23.8,36.6,4.1,0.0,0.0,0.0,40.7,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,1.3,1.2,1.5,0.0,0.0,650.0,0.047,60.0,0.13,20.0,0.0,0.0,1.2,1.5,4.6,0.6,21.0,0.4,5.9,0.0,0.0,0.0,0.0,0.5,0.0,22.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.3,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008738,"Spaghetti in tomato & cheese sauce, canned, reduced salt",All solids & liquids per 100g,True,13509.0,227.0,220.0,82.3,2.5,0.4,0.0,1.2,0.8,0.0,4.0,2.0,2.0,6.7,10.7,10.7,9.0,2.3,0.3,6.0,24.0,90.0,1.7,287.0,0.2,0.0,15.0,15.0,2.0,0.03,0.0,0.0,0.32,0.32,0.03,0.0,115.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,23.8,36.6,4.1,0.0,0.0,0.0,40.7,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,1.3,1.2,1.5,0.0,0.0,650.0,0.047,60.0,0.13,20.0,0.0,0.0,1.2,1.5,4.6,0.6,21.0,0.4,5.9,0.0,0.0,0.0,0.0,0.5,0.0,22.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.3,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008740,"Spam, canned",All solids & liquids per 100g,True,18606.0,1238.0,1238.0,53.4,14.2,2.27,26.1,3.6,0.0,0.0,1.2,1.2,1.2,0.7,1.9,1.9,5.0,4.7,0.51,13.0,250.0,440.0,29.0,920.0,1.3,0.0,0.0,0.0,0.0,0.08,0.02,2.7,2.23,4.93,0.03,0.2,88.0,0.0,88.0,88.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,42.1,19.9,0.7,0.0,0.0,0.0,22.1,0.0,0.5,8.6,10.44,4.93,0.17,0.0,0.0,0.0,5.48,0.0,123.98,0.0,97.0,58.0,131.0,0.0,0.0,1.2,0.0,0.0,,0.043,,,,0.0,0.0,0.0,0.0,1.2,0.0,21.7,0.4,11.2,0.2,0.0,0.0,,1.9,0.0,39.5,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,5.38,0.1,2.78,0.05,0.0,0.0,,0.47,0.0,9.79,0.17,0.0,0.0,74.38,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.9,0.1,0.2,0.0,0.0,0.0,0.0,223.16,24.8,49.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F008744,"Spelt, boiled, no added fat or salt",All solids & liquids per 100g,True,12101.0,576.0,545.0,62.8,4.8,0.85,1.2,0.6,3.6,0.0,0.6,0.0,0.0,24.0,24.5,24.5,12.0,1.9,1.17,53.0,134.0,137.0,5.8,7.0,0.8,0.0,0.0,0.0,0.0,0.174,0.012,3.03,0.88,3.91,0.08,0.0,31.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,,,,,,,,,,,0.15,0.24,0.48,0.02,0.0,0.0,0.0,0.51,0.0,5.37,0.0,0.0,,52.0,,,,,,,0.335,,2.112,81.0,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,0.22,,,,,,1.4,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
